subid,Gender,Choice,ReactionTime,Group,PartnerExpectation,IntrinsicReward,Timing,PartnerChoice
118,male,1,595,adolescent,0.980255507029764,6.02612974648695,1,1
118,male,1,421,adolescent,0.988728172848363,6.07821553754382,1,1
118,male,1,435,adolescent,0.99356508736244,6.10795051401217,1,1
118,male,1,419,adolescent,0.996326407414168,6.12492575443057,1,1
118,male,1,413,adolescent,0.997902802532562,6.13461665792159,1,1
118,male,1,398,adolescent,0.998802742243549,6.1401490455731,1,1
118,male,1,412,adolescent,0.999316503973689,6.14330740053505,1,1
118,male,1,396,adolescent,0.999609802638183,6.14511045677298,1,0
118,male,0,414,adolescent,0.127192325666084,0.78191599202918,1,1
118,male,1,339,adolescent,0.501727531998663,3.08437461817475,1,1
118,male,1,423,adolescent,0.715543916868495,4.39881281098286,1,1
118,male,1,310,adolescent,0.837608400168921,5.14920534489995,1,1
118,male,1,345,adolescent,0.907293135005638,5.57759289331374,1,1
118,male,1,335,adolescent,0.94707507761471,5.82215275144295,1,0
118,male,0,324,adolescent,0.120507703490183,0.740822215713365,1,0
118,male,0,348,adolescent,0.0153336382127729,0.094263681961701,1,1
118,male,1,463,adolescent,0.43786912893491,2.69180449792961,1,1
118,male,1,338,adolescent,0.679088137396251,4.1747005713335,1,1
118,male,1,374,adolescent,0.816796356754648,5.02126311656813,1,1
118,male,1,367,adolescent,0.895411859736038,5.50455264430226,1,1
118,male,1,336,adolescent,0.940292240426547,5.78045519743581,1,0
118,male,0,325,adolescent,0.119644641889246,0.73551653658261,1,1
118,male,1,708,adolescent,0.497418675495941,3.05788588318863,1,1
118,male,1,369,adolescent,0.713084057008174,4.38369079986416,1,1
118,male,1,503,adolescent,0.836204104034065,5.14057242149331,1,1
118,male,1,574,adolescent,0.906491443955598,5.57266449020916,1,0
118,male,0,388,adolescent,0.11534376178467,0.709076836577463,1,1
118,male,1,419,adolescent,0.494963369238557,3.04279186538588,1,1
118,male,1,432,adolescent,0.711682360455151,4.37507385741074,1,1
118,male,1,520,adolescent,0.835403897045283,5.13565314166896,1,0
118,male,0,157,adolescent,0.106298441907297,0.653470649426637,1,1
118,male,1,366,adolescent,0.489799535335974,3.01104714896948,1,1
118,male,1,606,adolescent,0.708734407156101,4.35695128738766,1,1
118,male,1,427,adolescent,0.833720955878443,5.12530724536503,1,1
118,male,1,425,adolescent,0.905073852891383,5.56394983610198,1,0
118,male,0,415,adolescent,0.115163384697705,0.707967966776124,1,1
118,male,1,368,adolescent,0.494860394735771,3.04215882868277,1,0
119,male,0,701,adolescent,0.888602785160573,2.2820889474856,1,1
119,male,0,431,adolescent,0.975181321052037,2.504437924044,1,1
119,male,0,357,adolescent,0.994470536578406,2.553976037466,1,0
119,male,0,405,adolescent,0.578914213108067,1.48675397977456,1,0
119,male,0,13,adolescent,0.337005123642604,0.865488698386008,1,0
119,male,0,308,adolescent,0.196181836254496,0.50382961621363,1,1
119,male,0,362,adolescent,0.820913790642816,2.10825165051216,1,1
119,male,0,261,adolescent,0.960100590122918,2.46570794260789,1,1
119,male,0,237,adolescent,0.991110633731913,2.54534721334047,1,1
119,male,0,301,adolescent,0.998019498712095,2.56309039924338,1,1
119,male,0,195,adolescent,0.999558755345083,2.5670434822273,1,1
119,male,0,41,adolescent,0.999901693148759,2.56792420709618,1,1
119,male,0,330,adolescent,0.999978097781144,2.56812042769104,1,1
119,male,0,365,adolescent,0.999995120307641,2.56816414454657,1,0
119,male,0,1250,adolescent,0.58213025614275,1.49501334648672,1,1
119,male,1,460,adolescent,0.906900948737275,2.32908186440531,1,1
119,male,1,407,adolescent,0.979258049970279,2.51490768416807,1,1
119,male,1,368,adolescent,0.995378809072701,2.55630864170172,1,1
119,male,1,363,adolescent,0.998970424402915,2.56553254442359,1,1
119,male,1,164,adolescent,0.999770616292036,2.56758757856992,1,1
119,male,1,36,adolescent,0.999948894587607,2.56804542873052,1,1
119,male,1,132,adolescent,0.999988613998792,2.56814743519593,1,1
119,male,1,58,adolescent,0.999997463262355,2.56817016166822,1,1
119,male,1,48,adolescent,0.999999434828983,2.56817522499965,1,1
119,male,1,27,adolescent,0.999999874083046,2.56817635308169,1,1
119,male,1,167,adolescent,0.999999971946404,2.56817660441208,1,0
119,male,0,185,adolescent,0.582133080442247,1.49502059978682,1,1
119,male,1,153,adolescent,0.906901577975471,2.32908348040017,1,1
119,male,1,136,adolescent,0.979258190161044,2.51490804420272,1,1
119,male,0,899,adolescent,0.995378840306422,2.55630872191544,1,1
119,male,1,150,adolescent,0.998970431361614,2.56553256229476,1,1
119,male,1,231,adolescent,0.999770617842396,2.56758758255152,1,1
119,male,1,67,adolescent,0.999948894933018,2.5680454296176,1,1
119,male,1,436,adolescent,0.999988614075748,2.56814743539357,1,1
119,male,1,76,adolescent,0.9999974632795,2.56817016171225,1,1
119,male,1,17,adolescent,0.999999434832803,2.56817522500946,1,0
119,male,0,26,adolescent,0.582132767770643,1.4950197967909,1,0
119,male,0,147,adolescent,0.338878750835463,0.870300504043087,1,1
119,male,0,23,adolescent,0.852705868343815,2.18989932296002,1,1
119,male,0,104,adolescent,0.967183687942618,2.48389858922551,1,0
119,male,0,59,adolescent,0.563029635410535,1.44595957781637,1,1
119,male,1,32,adolescent,0.902645436834729,2.3181529579908,1,1
119,male,1,56,adolescent,0.978309945622959,2.51247278469644,1,1
119,male,1,160,adolescent,0.995167576705364,2.55576615966261,1,0
119,male,0,817,adolescent,0.579319983235749,1.48779606915248,1,0
119,male,0,160,adolescent,0.337241335863609,0.866095333102687,1,1
119,male,1,86,adolescent,0.852341061409013,2.18896243429866,1,1
119,male,1,178,adolescent,0.967102410989636,2.48368985565053,1,1
119,male,1,123,adolescent,0.992670600418627,2.54935348340134,1,0
119,male,0,126,adolescent,0.577866410697381,1.4840630380619,1,1
119,male,1,16,adolescent,0.905950987723035,2.326642196685,1,1
119,male,1,140,adolescent,0.979046403947894,2.51436413978972,1,1
119,male,1,167,adolescent,0.99533165551785,2.55618754304194,1,1
119,male,1,68,adolescent,0.998959918853555,2.56550556431675,1,0
119,male,0,236,adolescent,0.581527631114498,1.49346569894452,1,1
119,male,1,59,adolescent,0.906766687237795,2.3287370571538,1,1
119,male,1,105,adolescent,0.979228137256074,2.51483086303312,1,1
119,male,1,90,adolescent,0.9953721446866,2.55629152638077,1,0
119,male,0,106,adolescent,0.579439069028166,1.48810190250706,1,1
119,male,0,750,adolescent,0.906301367238922,2.32754203318561,1,0
119,male,1,119,adolescent,0.527588021520555,1.35493925164807,1,1
119,male,1,18,adolescent,0.894749242681213,2.29787413633295,1,0
119,male,0,123,adolescent,0.520863147477466,1.33766858697848,1,0
119,male,0,30,adolescent,0.30321167703608,0.77870115699398,1,0
119,male,0,26,adolescent,0.176509552530801,0.453307715981759,1,0
119,male,0,39,adolescent,0.102752052424802,0.263885424495636,1,0
119,male,0,13,adolescent,0.0598153704778496,0.153616439354948,1,0
119,male,0,344,adolescent,0.0348205068509053,0.0894252135569643,1,1
119,male,0,258,adolescent,0.784963385286121,2.01592465796586,1,0
119,male,0,235,adolescent,0.456953166330164,1.17353646400307,1,0
119,male,0,280,adolescent,0.266007561796085,0.683154415966345,1,0
119,male,0,449,adolescent,0.154851805713437,0.397686795740758,1,0
119,male,0,412,adolescent,0.0901443612008807,0.231506645950368,1,0
119,male,0,314,adolescent,0.0524760161425082,0.134767680730658,1,1
119,male,0,747,adolescent,0.788896934409434,2.02602670708005,1,0
119,male,1,336,adolescent,0.459243015462627,1.17941720113767,1,0
119,male,1,344,adolescent,0.26734055876271,0.68657778768582,1,1
119,male,1,222,adolescent,0.836767557640709,2.14896692515016,1,0
119,male,0,190,adolescent,0.487110089608711,1.25098477100079,1,0
119,male,1,199,adolescent,0.283562904933377,0.728239638758768,1,0
119,male,0,143,adolescent,0.165071351978864,0.423932396103619,1,1
119,male,1,152,adolescent,0.813982548041594,2.09045099492482,1,1
119,male,1,323,adolescent,0.958556347880613,2.4617420556984,1,1
119,male,1,449,adolescent,0.990766585162252,2.5444636358283,1,1
119,male,1,484,adolescent,0.997942846607236,2.56289354309548,1,1
119,male,1,444,adolescent,0.999541677683097,2.5669996237741,1,1
119,male,1,408,adolescent,0.999897888340797,2.56791443567711,1,1
119,male,1,437,adolescent,0.999977250091124,2.56811825067331,1,0
119,male,0,432,adolescent,0.582119853298269,1.49498663014416,1,1
119,male,0,791,adolescent,0.906898631041472,2.32907591215301,1,1
119,male,1,335,adolescent,0.979257533600564,2.51490635803941,1,1
119,male,1,361,adolescent,0.995378694028405,2.55630834624764,1,0
119,male,1,80,adolescent,0.579442881616793,1.48811169390825,1,1
119,male,1,194,adolescent,0.906302216662431,2.32754421465525,1,1
119,male,1,165,adolescent,0.979124655799133,2.51456510436896,1,1
119,male,1,302,adolescent,0.995349089594418,2.55623231683076,1,0
119,male,0,379,adolescent,0.579425647895958,1.48806743466835,1,1
119,male,1,75,adolescent,0.906298377085426,2.32753435394314,1,1
119,male,1,511,adolescent,0.979123800362764,2.51456290745723,1,1
119,male,1,343,adolescent,0.99534889900796,2.55623182737106,1,0
119,male,0,385,adolescent,0.579425536949273,1.48806714973767,1,0
119,male,0,318,adolescent,0.337302782173739,0.866253138083217,1,0
119,male,0,384,adolescent,0.196355113137006,0.504274621861863,1,0
119,male,0,363,adolescent,0.114304810077692,0.293554947248568,1,1
119,male,0,773,adolescent,0.802672045291954,2.06140362556418,1,0
119,male,0,367,adolescent,0.467261963419063,1.20001127624912,1,0
119,male,0,409,adolescent,0.272008653769452,0.69856628040563,1,0
119,male,0,96,adolescent,0.158345239967913,0.406658552113847,1,0
119,male,0,397,adolescent,0.0921780049018127,0.236729402271329,1,0
119,male,0,321,adolescent,0.0536598674478651,0.137808020041471,1,0
119,male,0,348,adolescent,0.0312371848098637,0.0802226094669211,1,1
119,male,1,303,adolescent,0.784165041095632,2.01387436903606,1,0
119,male,1,329,adolescent,0.456488423754263,1.17234292295908,1,0
119,male,0,233,adolescent,0.265737019761174,0.682459616222284,1,0
119,male,0,344,adolescent,0.154694314240846,0.39728232981411,1,1
119,male,0,408,adolescent,0.811670601836996,2.08451350860495,1,0
119,male,0,352,adolescent,0.472500321007116,1.21346430402971,1,0
119,male,0,317,adolescent,0.275058075094191,0.70639773312852,1,0
119,male,0,330,adolescent,0.16012040904705,0.411217499939656,1,1
120,male,1,522,adolescent,0.344538895308424,2.08276669707122,1,1
120,male,1,529,adolescent,0.671659777601103,4.06024003559181,1,0
120,male,1,544,adolescent,0.462825835595571,2.79782123309968,1,0
120,male,0,597,adolescent,0.318923004232593,1.92791647384523,1,0
120,male,0,516,adolescent,0.219762759133483,1.3284844242911,1,0
120,male,0,447,adolescent,0.151433636523563,0.915429111959404,1,0
120,male,0,494,adolescent,0.104349555680732,0.63080186993533,1,0
120,male,0,456,adolescent,0.0719049612803284,0.434671558852013,1,1
120,male,1,406,adolescent,0.535089223083771,3.23465950862512,1,0
120,male,1,523,adolescent,0.368718099625451,2.22893202760118,1,0
120,male,0,460,adolescent,0.254075453450349,1.53590755701455,1,0
120,male,0,412,adolescent,0.17507775211354,1.05835978597931,1,0
120,male,0,509,adolescent,0.120642190612562,0.729292223000343,1,0
120,male,0,265,adolescent,0.0831318541624812,0.502539073739126,1,1
120,male,1,914,adolescent,0.540713112097764,3.26865639230319,1,0
120,male,1,565,adolescent,0.372593396641887,2.25235852509392,1,0
120,male,1,515,adolescent,0.256745834556419,1.55205023614874,1,1
120,male,1,384,adolescent,0.627681587459741,3.79438816495787,1,0
120,male,1,488,adolescent,0.432521441497634,2.61462861345189,1,0
120,male,0,350,adolescent,0.298040919301604,1.80168250824102,1,0
120,male,0,405,adolescent,0.205373378185764,1.24149940217174,1,1
120,male,0,289,adolescent,0.601947575740074,3.63882389247194,1,1
120,male,1,537,adolescent,0.800603543715347,4.83971598305277,1,1
120,male,1,366,adolescent,0.900116305401734,5.44127902512515,1,1
120,male,1,378,adolescent,0.949965246963281,5.74262008351479,1,1
120,male,1,442,adolescent,0.974936084197581,5.89357090183395,1,1
120,male,1,391,adolescent,0.987444729168749,5.9691867162636,1,1
120,male,1,533,adolescent,0.993710686435084,6.0070649567099,1,0
120,male,1,374,adolescent,0.68474396432104,4.13933504846155,1,1
120,male,1,1193,adolescent,0.842078750170643,5.09043710608277,1,1
120,male,1,442,adolescent,0.920892486343821,5.56687279217943,1,1
120,male,1,685,adolescent,0.960372662174187,5.80553378672518,1,0
120,male,1,265,adolescent,0.66177147221981,4.00046439510805,1,1
120,male,1,442,adolescent,0.830571136505109,5.02087261037067,1,1
120,male,1,37,adolescent,0.915127975828739,5.53202583966052,1,1
120,male,1,476,adolescent,0.957485045119574,5.78807789794995,1,0
120,male,1,261,adolescent,0.659781679439669,3.98843592983756,1,1
120,male,1,390,adolescent,0.829574389330818,5.01484718958863,1,1
120,male,1,306,adolescent,0.914628675127996,5.52900752478957,1,1
120,male,0,671,adolescent,0.957234930350059,5.78656593306156,1,0
120,male,1,334,adolescent,0.659609330906892,3.98739406841278,1,0
120,male,1,273,adolescent,0.454522140411578,2.74762469498061,1,0
120,male,1,355,adolescent,0.313201112301251,1.89332715426153,1,0
120,male,0,320,adolescent,0.215819930483286,1.30464969237342,1,1
120,male,1,1182,adolescent,0.607180568636402,3.67045777613179,1,0
120,male,1,203,adolescent,0.418394644741453,2.52923093492933,1,0
120,male,1,332,adolescent,0.288306457404362,1.74283686460089,1,0
120,male,0,339,adolescent,0.198665576688768,1.20095017606477,1,0
120,male,1,196,adolescent,0.136896036656318,0.827548093963629,1,0
120,male,0,317,adolescent,0.0943320184833389,0.570245012217641,1,0
120,male,0,326,adolescent,0.0650020988809269,0.39294317312921,1,1
120,male,1,261,adolescent,0.531631371261312,3.21375650255733,1,0
120,male,0,454,adolescent,0.366335370731351,2.21452823036273,1,0
120,male,1,179,adolescent,0.252433567888363,1.52598222023699,1,0
120,male,0,33,adolescent,0.173946365238041,1.0515204568415,1,1
120,male,0,542,adolescent,0.586204837770224,3.54365771294678,1,0
120,male,0,467,adolescent,0.403940734459614,2.44185582753972,1,0
120,male,0,1027,adolescent,0.278346588841578,1.68262861864594,1,0
120,male,1,499,adolescent,0.191802452464691,1.15946201096523,1,1
120,male,1,820,adolescent,0.595149490029843,3.59772889067706,1,0
120,male,1,475,adolescent,0.410104295676508,2.47911507522615,1,1
120,male,1,376,adolescent,0.704503462732746,4.25878288382392,1,1
120,male,1,53,adolescent,0.851976878460106,5.15027212687535,1,1
120,male,1,60,adolescent,0.925850757125463,5.59684595747277,1,0
120,male,1,140,adolescent,0.637983194160951,3.85666224679818,1,1
120,male,1,462,adolescent,0.818654871066281,4.94883778020372,1,1
120,male,1,434,adolescent,0.909158759323985,5.49594142215933,1,1
120,male,1,414,adolescent,0.954494884665064,5.77000212566892,1,1
120,male,1,464,adolescent,0.977205116241961,5.9072873920212,1,1
120,male,1,382,adolescent,0.98858135570654,5.97605771960213,1,1
120,male,1,348,adolescent,0.994280056924853,6.01050684936856,1,1
120,male,1,543,adolescent,0.997134708119277,6.02776345673702,1,0
120,male,1,294,adolescent,0.687103381618207,4.15359792512932,1,0
120,male,1,422,adolescent,0.473467680130839,2.86215208135884,1,1
120,male,1,879,adolescent,0.736244091726242,4.45065766461628,1,1
120,male,1,365,adolescent,0.867876716159414,5.24638798752241,1,1
120,male,1,230,adolescent,0.933815465037085,5.64499328892392,1,1
120,male,1,110,adolescent,0.966846171689598,5.84466669803205,1,1
120,male,1,457,adolescent,0.983392248170188,5.94468912664672,1,1
120,male,1,363,adolescent,0.991680676564459,5.99479337573359,1,1
120,male,1,251,adolescent,0.995832600153568,6.01989210420208,1,1
120,male,1,324,adolescent,0.997912423814917,6.03246481374699,1,1
120,male,1,499,adolescent,0.998954270171062,6.03876286288917,1,1
120,male,1,614,adolescent,0.999476162411247,6.04191774552251,1,1
120,male,1,356,adolescent,0.999737593963759,6.04349812131912,1,1
120,male,1,122,adolescent,0.999868552907745,6.04428977918687,1,1
120,male,1,387,adolescent,0.999934154189782,6.04468634447274,1,1
120,male,1,163,adolescent,0.999967015849123,6.04488499597659,1,1
120,male,1,11,adolescent,0.999983477244711,6.04498450650206,1,0
120,male,1,750,adolescent,0.689066405153139,4.16546456805352,1,1
120,male,1,543,adolescent,0.844243991058255,5.10352616996863,1,0
120,male,1,375,adolescent,0.581749784099973,3.51672653755725,1,1
120,male,1,571,adolescent,0.790485861137983,4.7785537380621,1,1
120,male,1,346,adolescent,0.895048053260097,5.41064101322954,1,1
120,male,1,411,adolescent,0.947426406712581,5.72727257995179,1,0
120,male,0,193,adolescent,0.652850495109565,3.94653633565363,1,1
120,male,1,323,adolescent,0.826102350199671,4.99385842004257,1,0
120,male,1,347,adolescent,0.569248782298975,3.44115692673628,1,1
120,male,1,529,adolescent,0.784223732565945,4.74069864239592,1,1
120,male,1,321,adolescent,0.891911164322956,5.39167825488888,1,1
120,male,1,443,adolescent,0.945855044500714,5.71777356277701,1,1
120,male,1,233,adolescent,0.972877159905957,5.88112453074269,1,1
120,male,1,392,adolescent,0.986413351936789,5.96295195386059,1,1
120,male,1,379,adolescent,0.993194038494734,6.00394177631162,1,0
120,male,0,560,adolescent,0.684387953699776,4.137182934213,1,1
120,male,1,182,adolescent,0.841900413720585,5.08935904719272,1,1
120,male,1,286,adolescent,0.920803152241073,5.56633275998959,1,1
120,male,1,463,adolescent,0.960327912029664,5.80526326832516,1,0
120,male,1,520,adolescent,0.661740635889092,4.00027798688665,1,1
120,male,1,276,adolescent,0.830555689657671,5.02077923287438,1,1
120,male,1,66,adolescent,0.915120238037302,5.53197906405831,1,0
120,male,1,192,adolescent,0.630589031775508,3.81196391119996,1,1
120,male,1,277,adolescent,0.814950912273437,4.92644703673148,1,1
120,male,1,442,adolescent,0.907303334730376,5.48472522391548,1,1
120,male,1,471,adolescent,0.953565446565154,5.76438359392159,1,0
120,male,1,371,adolescent,0.657080771127684,3.97210871116749,1,1
120,male,1,142,adolescent,0.828221422954189,5.00666839366784,1,0
120,male,0,590,adolescent,0.570708988270815,3.44998399505984,1,1
120,male,1,118,adolescent,0.784955193746647,4.74512038695978,1,1
121,male,0,567,adolescent,0.247408150286419,0.0207600966993263,1,1
121,male,0,493,adolescent,0.610780290661225,0.0512507687458575,1,1
121,male,0,489,adolescent,0.798706321101651,0.0670197018216161,1,1
121,male,0,416,adolescent,0.895896471344507,0.0751749582872092,1,1
121,male,0,437,adolescent,0.946160531528673,0.0793926315882545,1,1
121,male,0,469,adolescent,0.972155714578441,0.0815738956784032,1,0
121,male,0,473,adolescent,0.481038494268449,0.0403640932829021,1,1
121,male,0,496,adolescent,0.731607448983509,0.0613894140886707,1,0
121,male,0,508,adolescent,0.362011291377552,0.0303764827736901,1,1
121,male,0,475,adolescent,0.670049868562949,0.0562240979071789,1,1
121,male,0,629,adolescent,0.829358909077883,0.0695917702427028,1,1
121,male,0,531,adolescent,0.911749142865107,0.0765051610041743,1,1
121,male,0,531,adolescent,0.954359095204109,0.080080575677811,1,1
121,male,0,569,adolescent,0.976395785171769,0.0819296813525111,1,0
121,male,0,2028,adolescent,0.483136550313607,0.0405401418339611,1,1
121,male,0,441,adolescent,0.732692505597375,0.0614804615347714,1,1
121,male,0,441,adolescent,0.861755950034455,0.0723102162690438,1,1
121,male,0,488,adolescent,0.928503997265075,0.0779110661739263,1,1
121,male,0,388,adolescent,0.963024242935979,0.0808076709841673,1,1
121,male,0,441,adolescent,0.98087716014661,0.0823057149541364,1,1
121,male,0,415,adolescent,0.990110195622898,0.0830804619020205,1,1
121,male,0,409,adolescent,0.994885266447494,0.0834811396159518,1,1
121,male,0,439,adolescent,0.997354801135025,0.0836883590582221,1,1
121,male,0,361,adolescent,0.998631976238169,0.0837955272279552,1,1
121,male,0,345,adolescent,0.999292495911095,0.0838509516441108,1,1
121,male,0,446,adolescent,0.999634098434704,0.08387961562068,1,1
121,male,0,410,adolescent,0.999810765820882,0.0838944398373295,1,1
121,male,0,380,adolescent,0.999902133311408,0.0839021065125634,1,1
121,male,0,368,adolescent,0.999949386052875,0.0839060715051517,1,0
121,male,0,1735,adolescent,0.494791255966765,0.0415180918977793,1,0
121,male,0,576,adolescent,0.244830778833263,0.0205438286397023,1,1
121,male,0,389,adolescent,0.609447345362605,0.0511389208812572,1,0
121,male,0,509,adolescent,0.301564480826262,0.0253043716457508,1,1
121,male,0,379,adolescent,0.638788448389208,0.0536009421824632,1,1
121,male,0,361,adolescent,0.813191366367752,0.0682351465839258,1,0
121,male,0,344,adolescent,0.402380343563863,0.0337638628017036,1,1
121,male,0,322,adolescent,0.690927626891341,0.0579759572588648,1,0
121,male,0,174,adolescent,0.341882252301944,0.0286874486930005,1,1
121,male,0,28,adolescent,0.659639685751032,0.0553505761513965,1,1
121,male,0,122,adolescent,0.82397505017779,0.0691400089274347,1,1
121,male,0,506,adolescent,0.90896475980673,0.0762715225348153,1,1
121,male,0,94,adolescent,0.952919089223335,0.0799597443172682,1,1
121,male,0,111,adolescent,0.975651053868213,0.0818671907116048,1,1
121,male,0,210,adolescent,0.987407397861502,0.082853669280919,1,1
121,male,0,876,adolescent,0.993487454127984,0.0833638487389659,1,1
121,male,0,35,adolescent,0.996631891227195,0.0836276994575822,1,1
121,male,0,41,adolescent,0.998258107209012,0.0837641557586273,1,1
121,male,0,341,adolescent,0.999099141179823,0.083834727187019,1,1
121,male,0,287,adolescent,0.999534100710395,0.0838712247797802,1,0
121,male,0,316,adolescent,0.494585766009917,0.0415008491700438,1,1
121,male,0,169,adolescent,0.738613723595112,0.061977312823092,1,1
121,male,0,158,adolescent,0.864818240370031,0.0725671740265565,1,0
121,male,0,156,adolescent,0.427926162367811,0.0359074205948461,1,1
121,male,0,65,adolescent,0.704139218504348,0.0590845461195007,1,1
121,male,0,183,adolescent,0.846988978923562,0.0710711150192935,1,0
121,male,0,165,adolescent,0.419103953176923,0.0351671462114335,1,1
121,male,0,101,adolescent,0.699576615682766,0.0587016966633812,1,0
121,male,0,219,adolescent,0.346161912939413,0.0290465563803233,1,1
121,male,0,1164,adolescent,0.661853007978768,0.0555362967245522,1,1
121,male,0,558,adolescent,0.825119719276293,0.0692360584761102,1,0
121,male,0,467,adolescent,0.408282687021995,0.0342591303213936,1,1
121,male,0,79,adolescent,0.693980155836567,0.0582320959350039,1,0
121,male,0,53,adolescent,0.343392693382012,0.0288141902851613,1,0
121,male,0,235,adolescent,0.16991630218303,0.0142577310409053,1,0
121,male,0,142,adolescent,0.0840773560532237,0.00705495772822331,1,0
121,male,0,32,adolescent,0.0416028462842015,0.00349090808377722,1,0
121,male,0,324,adolescent,0.0205857664916491,0.00172735822365446,1,0
121,male,0,456,adolescent,0.0101861728198541,0.000854725005992771,1,1
121,male,0,18,adolescent,0.488095638743396,0.0409562605237607,1,0
121,male,0,325,adolescent,0.241517678288744,0.0202658253176647,1,0
121,male,0,347,adolescent,0.119506884093777,0.0100278607117422,1,0
121,male,0,307,adolescent,0.0591339542802699,0.00496194894004399,1,0
121,male,0,178,adolescent,0.0292604444952066,0.00245525321814389,1,0
121,male,0,585,adolescent,0.014478544898235,0.00121489931437152,1,1
121,male,0,467,adolescent,0.490315534977134,0.041142532723854,1,0
121,male,0,323,adolescent,0.242616119130778,0.0203579958386144,1,0
121,male,0,146,adolescent,0.120050410527631,0.0100734681879404,1,1
121,male,0,368,adolescent,0.544914386758832,0.0457239397686422,1,0
121,male,0,234,adolescent,0.269632520984922,0.0226249507239349,1,0
121,male,0,241,adolescent,0.133418566547888,0.0111951944178602,1,0
121,male,0,67,adolescent,0.0660176815269569,0.00553956468603929,1,1
121,male,0,122,adolescent,0.516970152331597,0.0433791301565642,1,1
121,male,0,211,adolescent,0.750190309683796,0.0629487078493712,1,1
121,male,0,57,adolescent,0.870805330815254,0.0730695526929284,1,1
121,male,0,75,adolescent,0.93318408695584,0.0783037739906629,1,1
121,male,0,101,adolescent,0.965444656005576,0.0810107686158297,1,1
121,male,0,253,adolescent,0.982128930906268,0.0824107514373153,1,1
121,male,0,60,adolescent,0.990757576871338,0.0831347838687923,1,0
121,male,0,134,adolescent,0.490242998951985,0.0411364462028783,1,1
121,male,0,400,adolescent,0.736367764470445,0.0617888536775189,1,1
121,male,0,111,adolescent,0.863656692370246,0.0724697081638978,1,1
121,male,0,123,adolescent,0.929487008680553,0.0779935509749252,1,0
121,male,0,137,adolescent,0.459925323065825,0.0385924803619516,1,1
121,male,0,141,adolescent,0.720688300228667,0.0604731848384926,1,1
121,male,0,118,adolescent,0.855547706713418,0.0717892805944167,1,1
121,male,0,143,adolescent,0.925293265363264,0.0776416526373066,1,0
121,male,0,65,adolescent,0.457850190512012,0.0384183553283534,1,1
121,male,0,202,adolescent,0.719615099011112,0.0603831321824727,1,1
121,male,0,140,adolescent,0.854992676697988,0.0717427078490241,1,1
121,male,0,77,adolescent,0.925006219175663,0.07761756650027,1,0
121,male,0,74,adolescent,0.45770815537937,0.0384064371151299,1,0
121,male,0,123,adolescent,0.226481456186838,0.019004131131492,1,0
121,male,0,242,adolescent,0.112066716298721,0.00940355386208597,1,0
121,male,0,49,adolescent,0.0554524379762788,0.00465303173427481,1,1
121,male,0,351,adolescent,0.511506100301996,0.0429206398102545,1,0
121,male,0,160,adolescent,0.253101556271873,0.0212378322091294,1,0
121,male,0,42,adolescent,0.125238775743676,0.0105088255659081,1,0
121,male,0,213,adolescent,0.0619701877017574,0.00519993818988792,1,0
121,male,0,131,adolescent,0.030663859024388,0.00257301417832777,1,0
121,male,0,37,adolescent,0.0151729772837347,0.00127316935704161,1,0
121,male,0,95,adolescent,0.00750783648821335,0.000629984951254029,1,1
121,male,0,41,adolescent,0.486710477199447,0.0408400311773819,1,0
121,male,0,52,adolescent,0.240832277777871,0.0202083131424715,1,0
121,male,0,136,adolescent,0.119167736748577,0.00999940274997523,1,0
121,male,0,95,adolescent,0.0589661386455686,0.00494786747668062,1,1
121,male,0,168,adolescent,0.513323289198906,0.0430731207094372,1,0
121,male,0,1208,adolescent,0.254000730959284,0.021313282243571,1,0
121,male,0,172,adolescent,0.12568370203607,0.0105461594728286,1,0
121,male,0,188,adolescent,0.0621903444837871,0.00521841161559625,1,1
124,male,1,537,adolescent,0.466384462214522,4.22196591495461,1,0
124,male,1,492,adolescent,0.435028933190257,3.9381186054683,1,1
124,male,1,535,adolescent,0.755441385104407,6.83866645881068,1,1
124,male,1,517,adolescent,0.894138090190392,8.09422449907875,1,1
124,male,1,406,adolescent,0.954175632073636,8.63771699504471,1,1
124,male,1,378,adolescent,0.980164039174927,8.87297819659638,1,1
124,male,1,379,adolescent,0.991413622060514,8.97481554185201,1,1
124,male,1,353,adolescent,0.996283220824549,9.01889779944619,1,1
124,male,1,317,adolescent,0.998391120500818,9.03797965423847,1,1
124,male,1,350,adolescent,0.999303565501017,9.04623960284785,1,0
124,male,1,468,adolescent,0.932119311970491,8.43805118447581,1,0
124,male,1,390,adolescent,0.869451928066255,7.87075192762072,1,1
124,male,1,293,adolescent,0.943489751024439,8.54098258552612,1,1
124,male,1,352,adolescent,0.975538449614939,8.83110484308432,1,1
124,male,1,1289,adolescent,0.98941134647098,8.95668985376365,1,1
124,male,1,462,adolescent,0.995416497245976,9.01105174602269,1,1
124,male,1,301,adolescent,0.998015942495562,9.03458333879796,1,1
124,male,1,351,adolescent,0.999141162470676,9.0447694422526,1,1
124,male,1,413,adolescent,0.999628235623148,9.04917869344863,1,0
124,male,1,353,adolescent,0.932422154171106,8.4407926768543,1,1
124,male,1,351,adolescent,0.970747627012362,8.78773571016632,1,1
124,male,1,290,adolescent,0.987337546574443,8.93791668873143,1,1
124,male,1,351,adolescent,0.994518812992636,9.00292541972529,1,1
124,male,1,426,adolescent,0.997627362565531,9.03106570184231,1,1
